ch	N	dN	ticks/s
226	0	0	0
227	0	0	0
228	0	0	0
229	0	0	0
230	0	0	0
231	0	0	0
232	0	0	0
233	0	0	0
234	0	0	0
235	0	0	0
236	0	0	0
237	0	0	0
238	1	1	0.0166666666666667
239	0	0	0
240	0	0	0
241	0	0	0
242	0	0	0
243	0	0	0
244	0	0	0
245	0	0	0
246	0	0	0
247	0	0	0
248	1	1	0.0166666666666667
249	0	0	0
250	0	0	0
251	0	0	0
252	0	0	0
253	0	0	0
254	0	0	0
255	0	0	0
256	0	0	0
257	0	0	0
258	0	0	0
259	0	0	0
260	0	0	0
261	0	0	0
262	0	0	0
263	0	0	0
264	0	0	0
265	0	0	0
266	0	0	0
267	0	0	0
268	0	0	0
269	1	1	0.0166666666666667
270	0	0	0
271	0	0	0
272	0	0	0
273	0	0	0
274	0	0	0
275	0	0	0
276	0	0	0
277	0	0	0
278	1	1	0.0166666666666667
279	0	0	0
280	1	1	0.0166666666666667
281	0	0	0
282	0	0	0
283	1	1	0.0166666666666667
284	0	0	0
285	0	0	0
286	1	1	0.0166666666666667
287	0	0	0
288	0	0	0
289	1	1	0.0166666666666667
290	0	0	0
291	1	1	0.0166666666666667
292	0	0	0
293	0	0	0
294	0	0	0
295	1	1	0.0166666666666667
296	1	1	0.0166666666666667
297	2	1.4142135623731	0.0333333333333333
298	1	1	0.0166666666666667
299	0	0	0
300	0	0	0
301	0	0	0
302	0	0	0
303	1	1	0.0166666666666667
304	2	1.4142135623731	0.0333333333333333
305	3	1.73205080756888	0.05
306	2	1.4142135623731	0.0333333333333333
307	2	1.4142135623731	0.0333333333333333
308	0	0	0
309	2	1.4142135623731	0.0333333333333333
310	3	1.73205080756888	0.05
311	4	2	0.0666666666666667
312	10	3.16227766016838	0.166666666666667
313	30	5.47722557505166	0.5
314	23	4.79583152331272	0.383333333333333
315	36	6	0.6
316	51	7.14142842854285	0.85
317	50	7.07106781186548	0.833333333333333
318	67	8.18535277187245	1.11666666666667
319	72	8.48528137423857	1.2
320	83	9.1104335791443	1.38333333333333
321	86	9.2736184954957	1.43333333333333
322	97	9.8488578017961	1.61666666666667
323	98	9.89949493661167	1.63333333333333
324	87	9.32737905308882	1.45
325	124	11.13552872566	2.06666666666667
326	102	10.0995049383621	1.7
327	97	9.8488578017961	1.61666666666667
328	106	10.295630140987	1.76666666666667
329	98	9.89949493661167	1.63333333333333
330	99	9.9498743710662	1.65
331	113	10.6301458127347	1.88333333333333
332	134	11.5758369027902	2.23333333333333
333	102	10.0995049383621	1.7
334	119	10.9087121146357	1.98333333333333
335	90	9.48683298050514	1.5
336	133	11.5325625946708	2.21666666666667
337	108	10.3923048454133	1.8
338	84	9.16515138991168	1.4
339	94	9.69535971483266	1.56666666666667
340	108	10.3923048454133	1.8
341	96	9.79795897113271	1.6
342	114	10.6770782520313	1.9
343	107	10.3440804327886	1.78333333333333
344	101	10.0498756211209	1.68333333333333
345	106	10.295630140987	1.76666666666667
346	94	9.69535971483266	1.56666666666667
347	106	10.295630140987	1.76666666666667
348	77	8.77496438739212	1.28333333333333
349	118	10.8627804912002	1.96666666666667
350	95	9.74679434480896	1.58333333333333
351	91	9.53939201416946	1.51666666666667
352	110	10.4880884817015	1.83333333333333
353	90	9.48683298050514	1.5
354	97	9.8488578017961	1.61666666666667
355	117	10.816653826392	1.95
356	98	9.89949493661167	1.63333333333333
357	99	9.9498743710662	1.65
358	94	9.69535971483266	1.56666666666667
359	98	9.89949493661167	1.63333333333333
360	105	10.2469507659596	1.75
361	77	8.77496438739212	1.28333333333333
362	105	10.2469507659596	1.75
363	105	10.2469507659596	1.75
364	99	9.9498743710662	1.65
365	102	10.0995049383621	1.7
366	113	10.6301458127347	1.88333333333333
367	81	9	1.35
368	112	10.5830052442584	1.86666666666667
369	115	10.7238052947636	1.91666666666667
370	100	10	1.66666666666667
371	114	10.6770782520313	1.9
372	110	10.4880884817015	1.83333333333333
373	105	10.2469507659596	1.75
374	107	10.3440804327886	1.78333333333333
375	108	10.3923048454133	1.8
376	109	10.4403065089106	1.81666666666667
377	117	10.816653826392	1.95
378	116	10.770329614269	1.93333333333333
379	120	10.9544511501033	2
380	87	9.32737905308882	1.45
381	107	10.3440804327886	1.78333333333333
382	107	10.3440804327886	1.78333333333333
383	104	10.1980390271856	1.73333333333333
384	112	10.5830052442584	1.86666666666667
385	105	10.2469507659596	1.75
386	96	9.79795897113271	1.6
387	109	10.4403065089106	1.81666666666667
388	112	10.5830052442584	1.86666666666667
389	120	10.9544511501033	2
390	92	9.59166304662544	1.53333333333333
391	99	9.9498743710662	1.65
392	116	10.770329614269	1.93333333333333
393	97	9.8488578017961	1.61666666666667
394	104	10.1980390271856	1.73333333333333
395	95	9.74679434480896	1.58333333333333
396	103	10.1488915650922	1.71666666666667
397	98	9.89949493661167	1.63333333333333
398	109	10.4403065089106	1.81666666666667
399	105	10.2469507659596	1.75
400	112	10.5830052442584	1.86666666666667
401	122	11.0453610171873	2.03333333333333
402	110	10.4880884817015	1.83333333333333
403	108	10.3923048454133	1.8
404	115	10.7238052947636	1.91666666666667
405	111	10.5356537528527	1.85
406	103	10.1488915650922	1.71666666666667
407	89	9.4339811320566	1.48333333333333
408	132	11.4891252930761	2.2
409	135	11.6189500386223	2.25
410	135	11.6189500386223	2.25
411	108	10.3923048454133	1.8
412	108	10.3923048454133	1.8
413	92	9.59166304662544	1.53333333333333
414	116	10.770329614269	1.93333333333333
415	104	10.1980390271856	1.73333333333333
416	115	10.7238052947636	1.91666666666667
417	127	11.2694276695846	2.11666666666667
418	107	10.3440804327886	1.78333333333333
419	102	10.0995049383621	1.7
420	99	9.9498743710662	1.65
421	113	10.6301458127347	1.88333333333333
422	121	11	2.01666666666667
423	121	11	2.01666666666667
424	133	11.5325625946708	2.21666666666667
425	100	10	1.66666666666667
426	106	10.295630140987	1.76666666666667
427	113	10.6301458127347	1.88333333333333
428	110	10.4880884817015	1.83333333333333
429	105	10.2469507659596	1.75
430	102	10.0995049383621	1.7
431	109	10.4403065089106	1.81666666666667
432	104	10.1980390271856	1.73333333333333
433	106	10.295630140987	1.76666666666667
434	109	10.4403065089106	1.81666666666667
435	122	11.0453610171873	2.03333333333333
436	117	10.816653826392	1.95
437	118	10.8627804912002	1.96666666666667
438	118	10.8627804912002	1.96666666666667
439	108	10.3923048454133	1.8
440	113	10.6301458127347	1.88333333333333
441	127	11.2694276695846	2.11666666666667
442	116	10.770329614269	1.93333333333333
443	115	10.7238052947636	1.91666666666667
444	109	10.4403065089106	1.81666666666667
445	122	11.0453610171873	2.03333333333333
446	111	10.5356537528527	1.85
447	108	10.3923048454133	1.8
448	126	11.2249721603218	2.1
449	139	11.7898261225516	2.31666666666667
450	127	11.2694276695846	2.11666666666667
451	103	10.1488915650922	1.71666666666667
452	124	11.13552872566	2.06666666666667
453	120	10.9544511501033	2
454	105	10.2469507659596	1.75
455	124	11.13552872566	2.06666666666667
456	104	10.1980390271856	1.73333333333333
457	111	10.5356537528527	1.85
458	114	10.6770782520313	1.9
459	122	11.0453610171873	2.03333333333333
460	123	11.0905365064094	2.05
461	133	11.5325625946708	2.21666666666667
462	127	11.2694276695846	2.11666666666667
463	112	10.5830052442584	1.86666666666667
464	110	10.4880884817015	1.83333333333333
465	124	11.13552872566	2.06666666666667
466	131	11.4455231422596	2.18333333333333
467	119	10.9087121146357	1.98333333333333
468	127	11.2694276695846	2.11666666666667
469	146	12.0830459735946	2.43333333333333
470	127	11.2694276695846	2.11666666666667
471	111	10.5356537528527	1.85
472	129	11.3578166916005	2.15
473	136	11.6619037896906	2.26666666666667
474	101	10.0498756211209	1.68333333333333
475	132	11.4891252930761	2.2
476	120	10.9544511501033	2
477	116	10.770329614269	1.93333333333333
478	121	11	2.01666666666667
479	101	10.0498756211209	1.68333333333333
480	98	9.89949493661167	1.63333333333333
481	124	11.13552872566	2.06666666666667
482	121	11	2.01666666666667
483	128	11.3137084989848	2.13333333333333
484	117	10.816653826392	1.95
485	127	11.2694276695846	2.11666666666667
486	123	11.0905365064094	2.05
487	126	11.2249721603218	2.1
488	125	11.1803398874989	2.08333333333333
489	116	10.770329614269	1.93333333333333
490	116	10.770329614269	1.93333333333333
491	127	11.2694276695846	2.11666666666667
492	132	11.4891252930761	2.2
493	102	10.0995049383621	1.7
494	121	11	2.01666666666667
495	137	11.7046999107196	2.28333333333333
496	114	10.6770782520313	1.9
497	136	11.6619037896906	2.26666666666667
498	139	11.7898261225516	2.31666666666667
499	137	11.7046999107196	2.28333333333333
500	115	10.7238052947636	1.91666666666667
501	124	11.13552872566	2.06666666666667
502	113	10.6301458127347	1.88333333333333
503	113	10.6301458127347	1.88333333333333
504	136	11.6619037896906	2.26666666666667
505	122	11.0453610171873	2.03333333333333
506	118	10.8627804912002	1.96666666666667
507	130	11.4017542509914	2.16666666666667
508	119	10.9087121146357	1.98333333333333
509	124	11.13552872566	2.06666666666667
510	130	11.4017542509914	2.16666666666667
511	120	10.9544511501033	2
512	126	11.2249721603218	2.1
513	137	11.7046999107196	2.28333333333333
514	125	11.1803398874989	2.08333333333333
515	107	10.3440804327886	1.78333333333333
516	119	10.9087121146357	1.98333333333333
517	125	11.1803398874989	2.08333333333333
518	122	11.0453610171873	2.03333333333333
519	133	11.5325625946708	2.21666666666667
520	128	11.3137084989848	2.13333333333333
521	124	11.13552872566	2.06666666666667
522	104	10.1980390271856	1.73333333333333
523	97	9.8488578017961	1.61666666666667
524	123	11.0905365064094	2.05
525	102	10.0995049383621	1.7
526	126	11.2249721603218	2.1
527	136	11.6619037896906	2.26666666666667
528	131	11.4455231422596	2.18333333333333
529	127	11.2694276695846	2.11666666666667
530	128	11.3137084989848	2.13333333333333
531	124	11.13552872566	2.06666666666667
532	110	10.4880884817015	1.83333333333333
533	116	10.770329614269	1.93333333333333
534	124	11.13552872566	2.06666666666667
535	118	10.8627804912002	1.96666666666667
536	126	11.2249721603218	2.1
537	142	11.916375287813	2.36666666666667
538	120	10.9544511501033	2
539	120	10.9544511501033	2
540	112	10.5830052442584	1.86666666666667
541	117	10.816653826392	1.95
542	125	11.1803398874989	2.08333333333333
543	129	11.3578166916005	2.15
544	121	11	2.01666666666667
545	122	11.0453610171873	2.03333333333333
546	118	10.8627804912002	1.96666666666667
547	128	11.3137084989848	2.13333333333333
548	141	11.8743420870379	2.35
549	123	11.0905365064094	2.05
550	117	10.816653826392	1.95
551	124	11.13552872566	2.06666666666667
552	112	10.5830052442584	1.86666666666667
553	127	11.2694276695846	2.11666666666667
554	121	11	2.01666666666667
555	106	10.295630140987	1.76666666666667
556	136	11.6619037896906	2.26666666666667
557	126	11.2249721603218	2.1
558	125	11.1803398874989	2.08333333333333
559	138	11.7473401244707	2.3
560	146	12.0830459735946	2.43333333333333
561	127	11.2694276695846	2.11666666666667
562	127	11.2694276695846	2.11666666666667
563	123	11.0905365064094	2.05
564	152	12.328828005938	2.53333333333333
565	130	11.4017542509914	2.16666666666667
566	128	11.3137084989848	2.13333333333333
567	113	10.6301458127347	1.88333333333333
568	161	12.6885775404495	2.68333333333333
569	155	12.4498995979887	2.58333333333333
570	125	11.1803398874989	2.08333333333333
571	138	11.7473401244707	2.3
572	127	11.2694276695846	2.11666666666667
573	114	10.6770782520313	1.9
574	126	11.2249721603218	2.1
575	117	10.816653826392	1.95
576	128	11.3137084989848	2.13333333333333
577	134	11.5758369027902	2.23333333333333
578	122	11.0453610171873	2.03333333333333
579	127	11.2694276695846	2.11666666666667
580	144	12	2.4
581	130	11.4017542509914	2.16666666666667
582	108	10.3923048454133	1.8
583	118	10.8627804912002	1.96666666666667
584	130	11.4017542509914	2.16666666666667
585	134	11.5758369027902	2.23333333333333
586	112	10.5830052442584	1.86666666666667
587	133	11.5325625946708	2.21666666666667
588	151	12.2882057274445	2.51666666666667
589	142	11.916375287813	2.36666666666667
590	130	11.4017542509914	2.16666666666667
591	110	10.4880884817015	1.83333333333333
592	156	12.4899959967968	2.6
593	132	11.4891252930761	2.2
594	117	10.816653826392	1.95
595	142	11.916375287813	2.36666666666667
596	153	12.369316876853	2.55
597	117	10.816653826392	1.95
598	127	11.2694276695846	2.11666666666667
599	112	10.5830052442584	1.86666666666667
600	120	10.9544511501033	2
601	113	10.6301458127347	1.88333333333333
602	128	11.3137084989848	2.13333333333333
603	142	11.916375287813	2.36666666666667
604	133	11.5325625946708	2.21666666666667
605	124	11.13552872566	2.06666666666667
606	115	10.7238052947636	1.91666666666667
607	118	10.8627804912002	1.96666666666667
608	134	11.5758369027902	2.23333333333333
609	119	10.9087121146357	1.98333333333333
610	111	10.5356537528527	1.85
611	145	12.0415945787923	2.41666666666667
612	110	10.4880884817015	1.83333333333333
613	134	11.5758369027902	2.23333333333333
614	134	11.5758369027902	2.23333333333333
615	136	11.6619037896906	2.26666666666667
616	118	10.8627804912002	1.96666666666667
617	115	10.7238052947636	1.91666666666667
618	136	11.6619037896906	2.26666666666667
619	144	12	2.4
620	140	11.8321595661992	2.33333333333333
621	130	11.4017542509914	2.16666666666667
622	121	11	2.01666666666667
623	126	11.2249721603218	2.1
624	121	11	2.01666666666667
625	146	12.0830459735946	2.43333333333333
626	139	11.7898261225516	2.31666666666667
627	112	10.5830052442584	1.86666666666667
628	132	11.4891252930761	2.2
629	110	10.4880884817015	1.83333333333333
630	121	11	2.01666666666667
631	126	11.2249721603218	2.1
632	132	11.4891252930761	2.2
633	110	10.4880884817015	1.83333333333333
634	137	11.7046999107196	2.28333333333333
635	127	11.2694276695846	2.11666666666667
636	130	11.4017542509914	2.16666666666667
637	116	10.770329614269	1.93333333333333
638	128	11.3137084989848	2.13333333333333
639	129	11.3578166916005	2.15
640	131	11.4455231422596	2.18333333333333
641	147	12.1243556529821	2.45
642	164	12.8062484748657	2.73333333333333
643	147	12.1243556529821	2.45
644	123	11.0905365064094	2.05
645	144	12	2.4
646	120	10.9544511501033	2
647	125	11.1803398874989	2.08333333333333
648	128	11.3137084989848	2.13333333333333
649	155	12.4498995979887	2.58333333333333
650	132	11.4891252930761	2.2
651	130	11.4017542509914	2.16666666666667
652	118	10.8627804912002	1.96666666666667
653	117	10.816653826392	1.95
654	133	11.5325625946708	2.21666666666667
655	129	11.3578166916005	2.15
656	111	10.5356537528527	1.85
657	130	11.4017542509914	2.16666666666667
658	134	11.5758369027902	2.23333333333333
659	135	11.6189500386223	2.25
660	146	12.0830459735946	2.43333333333333
661	129	11.3578166916005	2.15
662	144	12	2.4
663	120	10.9544511501033	2
664	132	11.4891252930761	2.2
665	138	11.7473401244707	2.3
666	112	10.5830052442584	1.86666666666667
667	143	11.9582607431014	2.38333333333333
668	135	11.6189500386223	2.25
669	130	11.4017542509914	2.16666666666667
670	136	11.6619037896906	2.26666666666667
671	120	10.9544511501033	2
672	131	11.4455231422596	2.18333333333333
673	140	11.8321595661992	2.33333333333333
674	126	11.2249721603218	2.1
675	113	10.6301458127347	1.88333333333333
676	119	10.9087121146357	1.98333333333333
677	134	11.5758369027902	2.23333333333333
678	111	10.5356537528527	1.85
679	140	11.8321595661992	2.33333333333333
680	137	11.7046999107196	2.28333333333333
681	122	11.0453610171873	2.03333333333333
682	127	11.2694276695846	2.11666666666667
683	129	11.3578166916005	2.15
684	146	12.0830459735946	2.43333333333333
685	146	12.0830459735946	2.43333333333333
686	145	12.0415945787923	2.41666666666667
687	128	11.3137084989848	2.13333333333333
688	140	11.8321595661992	2.33333333333333
689	127	11.2694276695846	2.11666666666667
690	160	12.6491106406735	2.66666666666667
691	144	12	2.4
692	143	11.9582607431014	2.38333333333333
693	140	11.8321595661992	2.33333333333333
694	144	12	2.4
695	152	12.328828005938	2.53333333333333
696	155	12.4498995979887	2.58333333333333
697	129	11.3578166916005	2.15
698	136	11.6619037896906	2.26666666666667
699	126	11.2249721603218	2.1
700	124	11.13552872566	2.06666666666667
701	117	10.816653826392	1.95
702	135	11.6189500386223	2.25
703	119	10.9087121146357	1.98333333333333
704	133	11.5325625946708	2.21666666666667
705	131	11.4455231422596	2.18333333333333
706	121	11	2.01666666666667
707	150	12.2474487139159	2.5
708	144	12	2.4
709	143	11.9582607431014	2.38333333333333
710	125	11.1803398874989	2.08333333333333
711	133	11.5325625946708	2.21666666666667
712	155	12.4498995979887	2.58333333333333
713	119	10.9087121146357	1.98333333333333
714	151	12.2882057274445	2.51666666666667
715	151	12.2882057274445	2.51666666666667
716	134	11.5758369027902	2.23333333333333
717	118	10.8627804912002	1.96666666666667
718	132	11.4891252930761	2.2
719	129	11.3578166916005	2.15
720	132	11.4891252930761	2.2
721	147	12.1243556529821	2.45
722	150	12.2474487139159	2.5
723	123	11.0905365064094	2.05
724	149	12.2065556157337	2.48333333333333
725	156	12.4899959967968	2.6
726	151	12.2882057274445	2.51666666666667
727	133	11.5325625946708	2.21666666666667
728	151	12.2882057274445	2.51666666666667
729	132	11.4891252930761	2.2
730	156	12.4899959967968	2.6
731	149	12.2065556157337	2.48333333333333
732	140	11.8321595661992	2.33333333333333
733	155	12.4498995979887	2.58333333333333
734	136	11.6619037896906	2.26666666666667
735	149	12.2065556157337	2.48333333333333
736	125	11.1803398874989	2.08333333333333
737	146	12.0830459735946	2.43333333333333
738	136	11.6619037896906	2.26666666666667
739	141	11.8743420870379	2.35
740	137	11.7046999107196	2.28333333333333
741	159	12.6095202129185	2.65
742	166	12.8840987267251	2.76666666666667
743	141	11.8743420870379	2.35
744	156	12.4899959967968	2.6
745	143	11.9582607431014	2.38333333333333
746	163	12.7671453348037	2.71666666666667
747	142	11.916375287813	2.36666666666667
748	153	12.369316876853	2.55
749	138	11.7473401244707	2.3
750	139	11.7898261225516	2.31666666666667
751	123	11.0905365064094	2.05
752	147	12.1243556529821	2.45
753	149	12.2065556157337	2.48333333333333
754	128	11.3137084989848	2.13333333333333
755	134	11.5758369027902	2.23333333333333
756	136	11.6619037896906	2.26666666666667
757	148	12.1655250605964	2.46666666666667
758	141	11.8743420870379	2.35
759	120	10.9544511501033	2
760	132	11.4891252930761	2.2
761	146	12.0830459735946	2.43333333333333
762	116	10.770329614269	1.93333333333333
763	131	11.4455231422596	2.18333333333333
764	148	12.1655250605964	2.46666666666667
765	137	11.7046999107196	2.28333333333333
766	128	11.3137084989848	2.13333333333333
767	142	11.916375287813	2.36666666666667
768	139	11.7898261225516	2.31666666666667
769	139	11.7898261225516	2.31666666666667
770	157	12.5299640861417	2.61666666666667
771	149	12.2065556157337	2.48333333333333
772	152	12.328828005938	2.53333333333333
773	126	11.2249721603218	2.1
774	143	11.9582607431014	2.38333333333333
775	141	11.8743420870379	2.35
776	144	12	2.4
777	142	11.916375287813	2.36666666666667
778	159	12.6095202129185	2.65
779	142	11.916375287813	2.36666666666667
780	141	11.8743420870379	2.35
781	147	12.1243556529821	2.45
782	146	12.0830459735946	2.43333333333333
783	133	11.5325625946708	2.21666666666667
784	148	12.1655250605964	2.46666666666667
785	139	11.7898261225516	2.31666666666667
786	140	11.8321595661992	2.33333333333333
787	147	12.1243556529821	2.45
788	133	11.5325625946708	2.21666666666667
789	143	11.9582607431014	2.38333333333333
790	151	12.2882057274445	2.51666666666667
791	141	11.8743420870379	2.35
792	132	11.4891252930761	2.2
793	127	11.2694276695846	2.11666666666667
794	173	13.1529464379659	2.88333333333333
795	152	12.328828005938	2.53333333333333
796	149	12.2065556157337	2.48333333333333
797	145	12.0415945787923	2.41666666666667
798	112	10.5830052442584	1.86666666666667
799	159	12.6095202129185	2.65
800	142	11.916375287813	2.36666666666667
801	137	11.7046999107196	2.28333333333333
802	180	13.4164078649987	3
803	127	11.2694276695846	2.11666666666667
804	140	11.8321595661992	2.33333333333333
805	148	12.1655250605964	2.46666666666667
806	144	12	2.4
807	151	12.2882057274445	2.51666666666667
808	133	11.5325625946708	2.21666666666667
809	129	11.3578166916005	2.15
810	139	11.7898261225516	2.31666666666667
811	145	12.0415945787923	2.41666666666667
812	144	12	2.4
813	148	12.1655250605964	2.46666666666667
814	139	11.7898261225516	2.31666666666667
815	141	11.8743420870379	2.35
816	140	11.8321595661992	2.33333333333333
817	144	12	2.4
818	133	11.5325625946708	2.21666666666667
819	140	11.8321595661992	2.33333333333333
820	145	12.0415945787923	2.41666666666667
821	131	11.4455231422596	2.18333333333333
822	134	11.5758369027902	2.23333333333333
823	144	12	2.4
824	157	12.5299640861417	2.61666666666667
825	157	12.5299640861417	2.61666666666667
826	146	12.0830459735946	2.43333333333333
827	159	12.6095202129185	2.65
828	163	12.7671453348037	2.71666666666667
829	141	11.8743420870379	2.35
830	154	12.4096736459909	2.56666666666667
831	136	11.6619037896906	2.26666666666667
832	152	12.328828005938	2.53333333333333
833	141	11.8743420870379	2.35
834	132	11.4891252930761	2.2
835	128	11.3137084989848	2.13333333333333
836	137	11.7046999107196	2.28333333333333
837	148	12.1655250605964	2.46666666666667
838	158	12.5698050899765	2.63333333333333
839	155	12.4498995979887	2.58333333333333
840	155	12.4498995979887	2.58333333333333
841	145	12.0415945787923	2.41666666666667
842	159	12.6095202129185	2.65
843	129	11.3578166916005	2.15
844	145	12.0415945787923	2.41666666666667
845	143	11.9582607431014	2.38333333333333
846	126	11.2249721603218	2.1
847	143	11.9582607431014	2.38333333333333
848	135	11.6189500386223	2.25
849	117	10.816653826392	1.95
850	136	11.6619037896906	2.26666666666667
851	141	11.8743420870379	2.35
852	165	12.8452325786651	2.75
853	138	11.7473401244707	2.3
854	153	12.369316876853	2.55
855	150	12.2474487139159	2.5
856	160	12.6491106406735	2.66666666666667
857	163	12.7671453348037	2.71666666666667
858	130	11.4017542509914	2.16666666666667
859	132	11.4891252930761	2.2
860	148	12.1655250605964	2.46666666666667
861	135	11.6189500386223	2.25
862	133	11.5325625946708	2.21666666666667
863	161	12.6885775404495	2.68333333333333
864	141	11.8743420870379	2.35
865	125	11.1803398874989	2.08333333333333
866	142	11.916375287813	2.36666666666667
867	140	11.8321595661992	2.33333333333333
868	137	11.7046999107196	2.28333333333333
869	150	12.2474487139159	2.5
870	150	12.2474487139159	2.5
871	145	12.0415945787923	2.41666666666667
872	125	11.1803398874989	2.08333333333333
873	151	12.2882057274445	2.51666666666667
874	139	11.7898261225516	2.31666666666667
875	149	12.2065556157337	2.48333333333333
876	148	12.1655250605964	2.46666666666667
877	145	12.0415945787923	2.41666666666667
878	155	12.4498995979887	2.58333333333333
879	154	12.4096736459909	2.56666666666667
880	134	11.5758369027902	2.23333333333333
881	136	11.6619037896906	2.26666666666667
882	147	12.1243556529821	2.45
883	145	12.0415945787923	2.41666666666667
884	154	12.4096736459909	2.56666666666667
885	139	11.7898261225516	2.31666666666667
886	131	11.4455231422596	2.18333333333333
887	147	12.1243556529821	2.45
888	159	12.6095202129185	2.65
889	158	12.5698050899765	2.63333333333333
890	136	11.6619037896906	2.26666666666667
891	147	12.1243556529821	2.45
892	151	12.2882057274445	2.51666666666667
893	145	12.0415945787923	2.41666666666667
894	138	11.7473401244707	2.3
895	136	11.6619037896906	2.26666666666667
896	144	12	2.4
897	126	11.2249721603218	2.1
898	154	12.4096736459909	2.56666666666667
899	150	12.2474487139159	2.5
900	116	10.770329614269	1.93333333333333
901	132	11.4891252930761	2.2
902	130	11.4017542509914	2.16666666666667
903	147	12.1243556529821	2.45
904	139	11.7898261225516	2.31666666666667
905	164	12.8062484748657	2.73333333333333
906	140	11.8321595661992	2.33333333333333
907	142	11.916375287813	2.36666666666667
908	136	11.6619037896906	2.26666666666667
909	153	12.369316876853	2.55
910	133	11.5325625946708	2.21666666666667
911	144	12	2.4
912	147	12.1243556529821	2.45
913	124	11.13552872566	2.06666666666667
914	152	12.328828005938	2.53333333333333
915	152	12.328828005938	2.53333333333333
916	152	12.328828005938	2.53333333333333
917	136	11.6619037896906	2.26666666666667
918	133	11.5325625946708	2.21666666666667
919	135	11.6189500386223	2.25
920	135	11.6189500386223	2.25
921	140	11.8321595661992	2.33333333333333
922	151	12.2882057274445	2.51666666666667
923	131	11.4455231422596	2.18333333333333
924	159	12.6095202129185	2.65
925	159	12.6095202129185	2.65
926	137	11.7046999107196	2.28333333333333
