ch	N	dN	ticks/s
231	0	0	0
232	0	0	0
233	0	0	0
234	0	0	0
235	0	0	0
236	0	0	0
237	0	0	0
238	0	0	0
239	0	0	0
240	0	0	0
241	0	0	0
242	0	0	0
243	0	0	0
244	2	1.4142135623731	0.0333000333000333
245	0	0	0
246	0	0	0
247	0	0	0
248	0	0	0
249	0	0	0
250	0	0	0
251	0	0	0
252	0	0	0
253	0	0	0
254	0	0	0
255	2	1.4142135623731	0.0333000333000333
256	0	0	0
257	1	1	0.0166500166500166
258	0	0	0
259	0	0	0
260	0	0	0
261	0	0	0
262	0	0	0
263	1	1	0.0166500166500166
264	0	0	0
265	2	1.4142135623731	0.0333000333000333
266	0	0	0
267	0	0	0
268	0	0	0
269	0	0	0
270	0	0	0
271	0	0	0
272	1	1	0.0166500166500166
273	1	1	0.0166500166500166
274	6	2.44948974278318	0.0999000999000999
275	3	1.73205080756888	0.0499500499500499
276	0	0	0
277	0	0	0
278	1	1	0.0166500166500166
279	1	1	0.0166500166500166
280	1	1	0.0166500166500166
281	2	1.4142135623731	0.0333000333000333
282	0	0	0
283	0	0	0
284	0	0	0
285	2	1.4142135623731	0.0333000333000333
286	4	2	0.0666000666000666
287	0	0	0
288	0	0	0
289	0	0	0
290	2	1.4142135623731	0.0333000333000333
291	1	1	0.0166500166500166
292	1	1	0.0166500166500166
293	2	1.4142135623731	0.0333000333000333
294	1	1	0.0166500166500166
295	1	1	0.0166500166500166
296	2	1.4142135623731	0.0333000333000333
297	3	1.73205080756888	0.0499500499500499
298	3	1.73205080756888	0.0499500499500499
299	4	2	0.0666000666000666
300	13	3.60555127546399	0.216450216450216
301	29	5.3851648071345	0.482850482850483
302	43	6.557438524302	0.715950715950716
303	64	8	1.06560106560107
304	81	9	1.34865134865135
305	118	10.8627804912002	1.96470196470196
306	116	10.770329614269	1.93140193140193
307	135	11.6189500386223	2.24775224775225
308	115	10.7238052947636	1.91475191475191
309	117	10.816653826392	1.94805194805195
310	122	11.0453610171873	2.03130203130203
311	122	11.0453610171873	2.03130203130203
312	144	12	2.3976023976024
313	134	11.5758369027902	2.23110223110223
314	124	11.13552872566	2.06460206460206
315	152	12.328828005938	2.53080253080253
316	115	10.7238052947636	1.91475191475191
317	116	10.770329614269	1.93140193140193
318	131	11.4455231422596	2.18115218115218
319	144	12	2.3976023976024
320	153	12.369316876853	2.54745254745255
321	126	11.2249721603218	2.0979020979021
322	124	11.13552872566	2.06460206460206
323	133	11.5325625946708	2.21445221445221
324	146	12.0830459735946	2.43090243090243
325	135	11.6189500386223	2.24775224775225
326	145	12.0415945787923	2.41425241425241
327	135	11.6189500386223	2.24775224775225
328	138	11.7473401244707	2.2977022977023
329	133	11.5325625946708	2.21445221445221
330	125	11.1803398874989	2.08125208125208
331	116	10.770329614269	1.93140193140193
332	139	11.7898261225516	2.31435231435231
333	146	12.0830459735946	2.43090243090243
334	145	12.0415945787923	2.41425241425241
335	124	11.13552872566	2.06460206460206
336	135	11.6189500386223	2.24775224775225
337	138	11.7473401244707	2.2977022977023
338	130	11.4017542509914	2.16450216450216
339	134	11.5758369027902	2.23110223110223
340	137	11.7046999107196	2.28105228105228
341	131	11.4455231422596	2.18115218115218
342	149	12.2065556157337	2.48085248085248
343	138	11.7473401244707	2.2977022977023
344	139	11.7898261225516	2.31435231435231
345	151	12.2882057274445	2.51415251415251
346	134	11.5758369027902	2.23110223110223
347	133	11.5325625946708	2.21445221445221
348	116	10.770329614269	1.93140193140193
349	110	10.4880884817015	1.83150183150183
350	132	11.4891252930761	2.1978021978022
351	128	11.3137084989848	2.13120213120213
352	125	11.1803398874989	2.08125208125208
353	134	11.5758369027902	2.23110223110223
354	133	11.5325625946708	2.21445221445221
355	111	10.5356537528527	1.84815184815185
356	145	12.0415945787923	2.41425241425241
357	131	11.4455231422596	2.18115218115218
358	130	11.4017542509914	2.16450216450216
359	130	11.4017542509914	2.16450216450216
360	120	10.9544511501033	1.998001998002
361	147	12.1243556529821	2.44755244755245
362	156	12.4899959967968	2.5974025974026
363	131	11.4455231422596	2.18115218115218
364	144	12	2.3976023976024
365	158	12.5698050899765	2.63070263070263
366	142	11.916375287813	2.36430236430236
367	133	11.5325625946708	2.21445221445221
368	135	11.6189500386223	2.24775224775225
369	138	11.7473401244707	2.2977022977023
370	153	12.369316876853	2.54745254745255
371	143	11.9582607431014	2.38095238095238
372	135	11.6189500386223	2.24775224775225
373	128	11.3137084989848	2.13120213120213
374	138	11.7473401244707	2.2977022977023
375	127	11.2694276695846	2.11455211455211
376	140	11.8321595661992	2.33100233100233
377	128	11.3137084989848	2.13120213120213
378	151	12.2882057274445	2.51415251415251
379	125	11.1803398874989	2.08125208125208
380	135	11.6189500386223	2.24775224775225
381	137	11.7046999107196	2.28105228105228
382	142	11.916375287813	2.36430236430236
383	147	12.1243556529821	2.44755244755245
384	142	11.916375287813	2.36430236430236
385	128	11.3137084989848	2.13120213120213
386	146	12.0830459735946	2.43090243090243
387	143	11.9582607431014	2.38095238095238
388	136	11.6619037896906	2.26440226440226
389	140	11.8321595661992	2.33100233100233
390	136	11.6619037896906	2.26440226440226
391	140	11.8321595661992	2.33100233100233
392	139	11.7898261225516	2.31435231435231
393	153	12.369316876853	2.54745254745255
394	124	11.13552872566	2.06460206460206
395	129	11.3578166916005	2.14785214785215
396	136	11.6619037896906	2.26440226440226
397	130	11.4017542509914	2.16450216450216
398	127	11.2694276695846	2.11455211455211
399	143	11.9582607431014	2.38095238095238
400	157	12.5299640861417	2.61405261405261
401	159	12.6095202129185	2.64735264735265
402	129	11.3578166916005	2.14785214785215
403	156	12.4899959967968	2.5974025974026
404	148	12.1655250605964	2.46420246420246
405	124	11.13552872566	2.06460206460206
406	164	12.8062484748657	2.73060273060273
407	134	11.5758369027902	2.23110223110223
408	132	11.4891252930761	2.1978021978022
409	165	12.8452325786651	2.74725274725275
410	162	12.7279220613579	2.6973026973027
411	153	12.369316876853	2.54745254745255
412	137	11.7046999107196	2.28105228105228
413	139	11.7898261225516	2.31435231435231
414	146	12.0830459735946	2.43090243090243
415	147	12.1243556529821	2.44755244755245
416	139	11.7898261225516	2.31435231435231
417	126	11.2249721603218	2.0979020979021
418	135	11.6189500386223	2.24775224775225
419	163	12.7671453348037	2.71395271395271
420	139	11.7898261225516	2.31435231435231
421	143	11.9582607431014	2.38095238095238
422	149	12.2065556157337	2.48085248085248
423	133	11.5325625946708	2.21445221445221
424	149	12.2065556157337	2.48085248085248
425	135	11.6189500386223	2.24775224775225
426	132	11.4891252930761	2.1978021978022
427	145	12.0415945787923	2.41425241425241
428	138	11.7473401244707	2.2977022977023
429	141	11.8743420870379	2.34765234765235
430	144	12	2.3976023976024
431	144	12	2.3976023976024
432	142	11.916375287813	2.36430236430236
433	150	12.2474487139159	2.4975024975025
434	134	11.5758369027902	2.23110223110223
435	131	11.4455231422596	2.18115218115218
436	138	11.7473401244707	2.2977022977023
437	136	11.6619037896906	2.26440226440226
438	144	12	2.3976023976024
439	153	12.369316876853	2.54745254745255
440	156	12.4899959967968	2.5974025974026
441	164	12.8062484748657	2.73060273060273
442	131	11.4455231422596	2.18115218115218
443	142	11.916375287813	2.36430236430236
444	124	11.13552872566	2.06460206460206
445	140	11.8321595661992	2.33100233100233
446	152	12.328828005938	2.53080253080253
447	138	11.7473401244707	2.2977022977023
448	155	12.4498995979887	2.58075258075258
449	128	11.3137084989848	2.13120213120213
450	138	11.7473401244707	2.2977022977023
451	159	12.6095202129185	2.64735264735265
452	143	11.9582607431014	2.38095238095238
453	154	12.4096736459909	2.56410256410256
454	142	11.916375287813	2.36430236430236
455	170	13.0384048104053	2.83050283050283
456	132	11.4891252930761	2.1978021978022
457	132	11.4891252930761	2.1978021978022
458	149	12.2065556157337	2.48085248085248
459	141	11.8743420870379	2.34765234765235
460	134	11.5758369027902	2.23110223110223
461	134	11.5758369027902	2.23110223110223
462	132	11.4891252930761	2.1978021978022
463	145	12.0415945787923	2.41425241425241
464	144	12	2.3976023976024
465	160	12.6491106406735	2.66400266400266
466	156	12.4899959967968	2.5974025974026
467	150	12.2474487139159	2.4975024975025
468	150	12.2474487139159	2.4975024975025
469	147	12.1243556529821	2.44755244755245
470	146	12.0830459735946	2.43090243090243
471	158	12.5698050899765	2.63070263070263
472	109	10.4403065089106	1.81485181485181
473	159	12.6095202129185	2.64735264735265
474	175	13.228756555323	2.91375291375291
475	150	12.2474487139159	2.4975024975025
476	173	13.1529464379659	2.88045288045288
477	146	12.0830459735946	2.43090243090243
478	143	11.9582607431014	2.38095238095238
479	126	11.2249721603218	2.0979020979021
480	138	11.7473401244707	2.2977022977023
481	130	11.4017542509914	2.16450216450216
482	149	12.2065556157337	2.48085248085248
483	133	11.5325625946708	2.21445221445221
484	149	12.2065556157337	2.48085248085248
485	134	11.5758369027902	2.23110223110223
486	141	11.8743420870379	2.34765234765235
487	151	12.2882057274445	2.51415251415251
488	134	11.5758369027902	2.23110223110223
489	123	11.0905365064094	2.04795204795205
490	144	12	2.3976023976024
491	157	12.5299640861417	2.61405261405261
492	160	12.6491106406735	2.66400266400266
493	148	12.1655250605964	2.46420246420246
494	137	11.7046999107196	2.28105228105228
495	141	11.8743420870379	2.34765234765235
496	122	11.0453610171873	2.03130203130203
497	138	11.7473401244707	2.2977022977023
498	151	12.2882057274445	2.51415251415251
499	141	11.8743420870379	2.34765234765235
500	152	12.328828005938	2.53080253080253
501	148	12.1655250605964	2.46420246420246
502	138	11.7473401244707	2.2977022977023
503	167	12.9228479833201	2.78055278055278
504	155	12.4498995979887	2.58075258075258
505	156	12.4899959967968	2.5974025974026
506	144	12	2.3976023976024
507	149	12.2065556157337	2.48085248085248
508	153	12.369316876853	2.54745254745255
509	129	11.3578166916005	2.14785214785215
510	143	11.9582607431014	2.38095238095238
511	153	12.369316876853	2.54745254745255
512	149	12.2065556157337	2.48085248085248
513	149	12.2065556157337	2.48085248085248
514	159	12.6095202129185	2.64735264735265
515	147	12.1243556529821	2.44755244755245
516	162	12.7279220613579	2.6973026973027
517	148	12.1655250605964	2.46420246420246
518	147	12.1243556529821	2.44755244755245
519	142	11.916375287813	2.36430236430236
520	162	12.7279220613579	2.6973026973027
521	166	12.8840987267251	2.76390276390276
522	142	11.916375287813	2.36430236430236
523	162	12.7279220613579	2.6973026973027
524	170	13.0384048104053	2.83050283050283
525	150	12.2474487139159	2.4975024975025
526	151	12.2882057274445	2.51415251415251
527	146	12.0830459735946	2.43090243090243
528	144	12	2.3976023976024
529	150	12.2474487139159	2.4975024975025
530	143	11.9582607431014	2.38095238095238
531	149	12.2065556157337	2.48085248085248
532	159	12.6095202129185	2.64735264735265
533	170	13.0384048104053	2.83050283050283
534	162	12.7279220613579	2.6973026973027
535	150	12.2474487139159	2.4975024975025
536	164	12.8062484748657	2.73060273060273
537	153	12.369316876853	2.54745254745255
538	135	11.6189500386223	2.24775224775225
539	140	11.8321595661992	2.33100233100233
540	162	12.7279220613579	2.6973026973027
541	176	13.2664991614216	2.93040293040293
542	144	12	2.3976023976024
543	155	12.4498995979887	2.58075258075258
544	136	11.6619037896906	2.26440226440226
545	142	11.916375287813	2.36430236430236
546	159	12.6095202129185	2.64735264735265
547	171	13.076696830622	2.84715284715285
548	144	12	2.3976023976024
549	137	11.7046999107196	2.28105228105228
550	166	12.8840987267251	2.76390276390276
551	157	12.5299640861417	2.61405261405261
552	137	11.7046999107196	2.28105228105228
553	142	11.916375287813	2.36430236430236
554	151	12.2882057274445	2.51415251415251
555	154	12.4096736459909	2.56410256410256
556	162	12.7279220613579	2.6973026973027
557	156	12.4899959967968	2.5974025974026
558	165	12.8452325786651	2.74725274725275
559	147	12.1243556529821	2.44755244755245
560	157	12.5299640861417	2.61405261405261
561	139	11.7898261225516	2.31435231435231
562	162	12.7279220613579	2.6973026973027
563	168	12.9614813968157	2.7972027972028
564	150	12.2474487139159	2.4975024975025
565	170	13.0384048104053	2.83050283050283
566	152	12.328828005938	2.53080253080253
567	159	12.6095202129185	2.64735264735265
568	164	12.8062484748657	2.73060273060273
569	157	12.5299640861417	2.61405261405261
570	158	12.5698050899765	2.63070263070263
571	140	11.8321595661992	2.33100233100233
572	159	12.6095202129185	2.64735264735265
573	139	11.7898261225516	2.31435231435231
574	164	12.8062484748657	2.73060273060273
575	158	12.5698050899765	2.63070263070263
576	161	12.6885775404495	2.68065268065268
577	163	12.7671453348037	2.71395271395271
578	156	12.4899959967968	2.5974025974026
579	159	12.6095202129185	2.64735264735265
580	142	11.916375287813	2.36430236430236
581	163	12.7671453348037	2.71395271395271
582	151	12.2882057274445	2.51415251415251
583	157	12.5299640861417	2.61405261405261
584	159	12.6095202129185	2.64735264735265
585	153	12.369316876853	2.54745254745255
586	158	12.5698050899765	2.63070263070263
587	159	12.6095202129185	2.64735264735265
588	148	12.1655250605964	2.46420246420246
589	171	13.076696830622	2.84715284715285
590	127	11.2694276695846	2.11455211455211
591	180	13.4164078649987	2.997002997003
592	187	13.6747943311773	3.11355311355311
593	157	12.5299640861417	2.61405261405261
594	162	12.7279220613579	2.6973026973027
595	165	12.8452325786651	2.74725274725275
596	160	12.6491106406735	2.66400266400266
597	147	12.1243556529821	2.44755244755245
598	155	12.4498995979887	2.58075258075258
599	148	12.1655250605964	2.46420246420246
600	141	11.8743420870379	2.34765234765235
601	157	12.5299640861417	2.61405261405261
602	177	13.3041346956501	2.94705294705295
603	144	12	2.3976023976024
604	150	12.2474487139159	2.4975024975025
605	172	13.114877048604	2.86380286380286
606	145	12.0415945787923	2.41425241425241
607	146	12.0830459735946	2.43090243090243
608	170	13.0384048104053	2.83050283050283
609	159	12.6095202129185	2.64735264735265
610	153	12.369316876853	2.54745254745255
611	164	12.8062484748657	2.73060273060273
612	148	12.1655250605964	2.46420246420246
613	158	12.5698050899765	2.63070263070263
614	161	12.6885775404495	2.68065268065268
615	149	12.2065556157337	2.48085248085248
616	163	12.7671453348037	2.71395271395271
617	174	13.1909059582729	2.8971028971029
618	133	11.5325625946708	2.21445221445221
619	148	12.1655250605964	2.46420246420246
620	151	12.2882057274445	2.51415251415251
621	174	13.1909059582729	2.8971028971029
622	152	12.328828005938	2.53080253080253
623	167	12.9228479833201	2.78055278055278
624	160	12.6491106406735	2.66400266400266
625	145	12.0415945787923	2.41425241425241
626	145	12.0415945787923	2.41425241425241
627	183	13.5277492584687	3.04695304695305
628	156	12.4899959967968	2.5974025974026
629	147	12.1243556529821	2.44755244755245
630	151	12.2882057274445	2.51415251415251
631	163	12.7671453348037	2.71395271395271
632	154	12.4096736459909	2.56410256410256
633	171	13.076696830622	2.84715284715285
634	157	12.5299640861417	2.61405261405261
635	164	12.8062484748657	2.73060273060273
636	145	12.0415945787923	2.41425241425241
637	154	12.4096736459909	2.56410256410256
638	170	13.0384048104053	2.83050283050283
639	154	12.4096736459909	2.56410256410256
640	138	11.7473401244707	2.2977022977023
641	171	13.076696830622	2.84715284715285
642	166	12.8840987267251	2.76390276390276
643	161	12.6885775404495	2.68065268065268
644	166	12.8840987267251	2.76390276390276
645	170	13.0384048104053	2.83050283050283
646	169	13	2.81385281385281
647	146	12.0830459735946	2.43090243090243
648	162	12.7279220613579	2.6973026973027
649	151	12.2882057274445	2.51415251415251
650	148	12.1655250605964	2.46420246420246
651	129	11.3578166916005	2.14785214785215
652	147	12.1243556529821	2.44755244755245
653	173	13.1529464379659	2.88045288045288
654	122	11.0453610171873	2.03130203130203
655	144	12	2.3976023976024
656	155	12.4498995979887	2.58075258075258
657	149	12.2065556157337	2.48085248085248
658	152	12.328828005938	2.53080253080253
659	146	12.0830459735946	2.43090243090243
660	155	12.4498995979887	2.58075258075258
661	161	12.6885775404495	2.68065268065268
662	160	12.6491106406735	2.66400266400266
663	160	12.6491106406735	2.66400266400266
664	153	12.369316876853	2.54745254745255
665	133	11.5325625946708	2.21445221445221
666	155	12.4498995979887	2.58075258075258
667	164	12.8062484748657	2.73060273060273
668	175	13.228756555323	2.91375291375291
669	161	12.6885775404495	2.68065268065268
670	160	12.6491106406735	2.66400266400266
671	147	12.1243556529821	2.44755244755245
672	152	12.328828005938	2.53080253080253
673	153	12.369316876853	2.54745254745255
674	147	12.1243556529821	2.44755244755245
675	159	12.6095202129185	2.64735264735265
676	158	12.5698050899765	2.63070263070263
677	156	12.4899959967968	2.5974025974026
678	150	12.2474487139159	2.4975024975025
679	142	11.916375287813	2.36430236430236
680	152	12.328828005938	2.53080253080253
681	160	12.6491106406735	2.66400266400266
682	144	12	2.3976023976024
683	158	12.5698050899765	2.63070263070263
684	146	12.0830459735946	2.43090243090243
685	152	12.328828005938	2.53080253080253
686	170	13.0384048104053	2.83050283050283
687	162	12.7279220613579	2.6973026973027
688	169	13	2.81385281385281
689	153	12.369316876853	2.54745254745255
690	177	13.3041346956501	2.94705294705295
691	167	12.9228479833201	2.78055278055278
692	145	12.0415945787923	2.41425241425241
693	137	11.7046999107196	2.28105228105228
694	160	12.6491106406735	2.66400266400266
695	172	13.114877048604	2.86380286380286
696	162	12.7279220613579	2.6973026973027
697	154	12.4096736459909	2.56410256410256
698	156	12.4899959967968	2.5974025974026
699	144	12	2.3976023976024
700	153	12.369316876853	2.54745254745255
701	159	12.6095202129185	2.64735264735265
702	142	11.916375287813	2.36430236430236
703	162	12.7279220613579	2.6973026973027
704	147	12.1243556529821	2.44755244755245
705	157	12.5299640861417	2.61405261405261
706	146	12.0830459735946	2.43090243090243
707	154	12.4096736459909	2.56410256410256
708	159	12.6095202129185	2.64735264735265
709	162	12.7279220613579	2.6973026973027
710	143	11.9582607431014	2.38095238095238
711	131	11.4455231422596	2.18115218115218
712	159	12.6095202129185	2.64735264735265
713	156	12.4899959967968	2.5974025974026
714	170	13.0384048104053	2.83050283050283
715	208	14.422205101856	3.46320346320346
716	165	12.8452325786651	2.74725274725275
717	161	12.6885775404495	2.68065268065268
718	176	13.2664991614216	2.93040293040293
719	176	13.2664991614216	2.93040293040293
720	152	12.328828005938	2.53080253080253
721	148	12.1655250605964	2.46420246420246
722	165	12.8452325786651	2.74725274725275
723	156	12.4899959967968	2.5974025974026
724	158	12.5698050899765	2.63070263070263
725	138	11.7473401244707	2.2977022977023
726	155	12.4498995979887	2.58075258075258
727	137	11.7046999107196	2.28105228105228
728	160	12.6491106406735	2.66400266400266
729	160	12.6491106406735	2.66400266400266
730	164	12.8062484748657	2.73060273060273
731	150	12.2474487139159	2.4975024975025
732	158	12.5698050899765	2.63070263070263
733	145	12.0415945787923	2.41425241425241
734	140	11.8321595661992	2.33100233100233
735	168	12.9614813968157	2.7972027972028
736	149	12.2065556157337	2.48085248085248
737	148	12.1655250605964	2.46420246420246
738	159	12.6095202129185	2.64735264735265
739	149	12.2065556157337	2.48085248085248
740	181	13.4536240470737	3.01365301365301
741	141	11.8743420870379	2.34765234765235
742	158	12.5698050899765	2.63070263070263
743	149	12.2065556157337	2.48085248085248
744	170	13.0384048104053	2.83050283050283
745	128	11.3137084989848	2.13120213120213
746	160	12.6491106406735	2.66400266400266
747	173	13.1529464379659	2.88045288045288
748	170	13.0384048104053	2.83050283050283
749	156	12.4899959967968	2.5974025974026
750	166	12.8840987267251	2.76390276390276
751	155	12.4498995979887	2.58075258075258
752	170	13.0384048104053	2.83050283050283
753	160	12.6491106406735	2.66400266400266
754	161	12.6885775404495	2.68065268065268
755	158	12.5698050899765	2.63070263070263
756	170	13.0384048104053	2.83050283050283
757	145	12.0415945787923	2.41425241425241
758	193	13.8924439894498	3.21345321345321
759	135	11.6189500386223	2.24775224775225
760	177	13.3041346956501	2.94705294705295
761	161	12.6885775404495	2.68065268065268
762	159	12.6095202129185	2.64735264735265
763	164	12.8062484748657	2.73060273060273
764	149	12.2065556157337	2.48085248085248
765	147	12.1243556529821	2.44755244755245
766	159	12.6095202129185	2.64735264735265
767	169	13	2.81385281385281
768	167	12.9228479833201	2.78055278055278
769	179	13.3790881602597	2.98035298035298
770	155	12.4498995979887	2.58075258075258
771	157	12.5299640861417	2.61405261405261
772	185	13.6014705087354	3.08025308025308
773	152	12.328828005938	2.53080253080253
774	162	12.7279220613579	2.6973026973027
775	155	12.4498995979887	2.58075258075258
776	173	13.1529464379659	2.88045288045288
777	160	12.6491106406735	2.66400266400266
778	168	12.9614813968157	2.7972027972028
779	174	13.1909059582729	2.8971028971029
780	165	12.8452325786651	2.74725274725275
781	179	13.3790881602597	2.98035298035298
782	172	13.114877048604	2.86380286380286
783	190	13.7840487520902	3.16350316350316
784	164	12.8062484748657	2.73060273060273
785	169	13	2.81385281385281
786	146	12.0830459735946	2.43090243090243
787	150	12.2474487139159	2.4975024975025
788	144	12	2.3976023976024
789	155	12.4498995979887	2.58075258075258
790	198	14.0712472794703	3.2967032967033
791	155	12.4498995979887	2.58075258075258
792	174	13.1909059582729	2.8971028971029
793	149	12.2065556157337	2.48085248085248
794	171	13.076696830622	2.84715284715285
795	171	13.076696830622	2.84715284715285
796	182	13.490737563232	3.03030303030303
797	176	13.2664991614216	2.93040293040293
798	168	12.9614813968157	2.7972027972028
799	158	12.5698050899765	2.63070263070263
800	164	12.8062484748657	2.73060273060273
801	174	13.1909059582729	2.8971028971029
802	183	13.5277492584687	3.04695304695305
803	161	12.6885775404495	2.68065268065268
804	188	13.7113092008021	3.13020313020313
805	160	12.6491106406735	2.66400266400266
806	165	12.8452325786651	2.74725274725275
807	170	13.0384048104053	2.83050283050283
808	164	12.8062484748657	2.73060273060273
809	175	13.228756555323	2.91375291375291
810	185	13.6014705087354	3.08025308025308
811	190	13.7840487520902	3.16350316350316
812	202	14.2126704035519	3.36330336330336
813	185	13.6014705087354	3.08025308025308
814	191	13.8202749610853	3.18015318015318
815	190	13.7840487520902	3.16350316350316
816	170	13.0384048104053	2.83050283050283
817	183	13.5277492584687	3.04695304695305
818	184	13.5646599662505	3.06360306360306
819	166	12.8840987267251	2.76390276390276
820	165	12.8452325786651	2.74725274725275
821	165	12.8452325786651	2.74725274725275
822	182	13.490737563232	3.03030303030303
823	182	13.490737563232	3.03030303030303
824	171	13.076696830622	2.84715284715285
825	175	13.228756555323	2.91375291375291
826	166	12.8840987267251	2.76390276390276
827	189	13.7477270848675	3.14685314685315
828	172	13.114877048604	2.86380286380286
829	200	14.142135623731	3.33000333000333
830	202	14.2126704035519	3.36330336330336
831	202	14.2126704035519	3.36330336330336
832	179	13.3790881602597	2.98035298035298
833	174	13.1909059582729	2.8971028971029
834	178	13.3416640641263	2.96370296370296
835	194	13.9283882771841	3.23010323010323
836	185	13.6014705087354	3.08025308025308
837	199	14.1067359796659	3.31335331335331
838	198	14.0712472794703	3.2967032967033
839	180	13.4164078649987	2.997002997003
840	207	14.3874945699382	3.44655344655345
841	174	13.1909059582729	2.8971028971029
842	179	13.3790881602597	2.98035298035298
843	201	14.1774468787578	3.34665334665335
844	193	13.8924439894498	3.21345321345321
845	176	13.2664991614216	2.93040293040293
846	196	14	3.26340326340326
847	201	14.1774468787578	3.34665334665335
848	200	14.142135623731	3.33000333000333
849	191	13.8202749610853	3.18015318015318
850	195	13.9642400437689	3.24675324675325
851	234	15.2970585407784	3.8961038961039
852	169	13	2.81385281385281
853	198	14.0712472794703	3.2967032967033
854	223	14.9331845230681	3.71295371295371
855	185	13.6014705087354	3.08025308025308
856	184	13.5646599662505	3.06360306360306
857	213	14.5945195193264	3.54645354645355
858	197	14.0356688476182	3.28005328005328
859	167	12.9228479833201	2.78055278055278
860	228	15.0996688705415	3.7962037962038
861	193	13.8924439894498	3.21345321345321
862	186	13.6381816969859	3.0969030969031
863	206	14.3527000944073	3.42990342990343
864	188	13.7113092008021	3.13020313020313
865	187	13.6747943311773	3.11355311355311
866	202	14.2126704035519	3.36330336330336
867	179	13.3790881602597	2.98035298035298
868	203	14.247806848775	3.37995337995338
869	222	14.8996644257513	3.6963036963037
870	193	13.8924439894498	3.21345321345321
871	198	14.0712472794703	3.2967032967033
872	153	12.369316876853	2.54745254745255
873	180	13.4164078649987	2.997002997003
874	171	13.076696830622	2.84715284715285
875	187	13.6747943311773	3.11355311355311
